HP:0005230	Biliary tract obstruction	胆管閉塞	胆道系 OR 胆道 OR 胆管系 OR 胆管|妨害物 OR 閉塞 OR 閉塞症 OR 通過障害	NA	胆道閉塞
HP:0005231	Chronic gastritis	慢性胃炎	慢性胃炎	NA	慢性胃炎
HP:0005232	Pancreatic dysplasia	膵異形成	膵臓 OR 膵性 OR 膵|異形成 OR 形成異常 OR 異形成症	NA	膵臓異形成
HP:0005233	Hypoplasia of the gallbladder	胆嚢低形成	発育不全 OR 形成不全 OR 低形成|胆嚢 OR 胆のう	NA	胆嚢の陥凹形成
HP:0005234	Neonatal intestinal obstruction	新生児腸閉塞	新生児腸閉塞 OR 新生児腸閉塞症	腸閉塞	新生児腸閉塞
HP:0005235	Jejunal atresia	空腸閉鎖	空腸|閉鎖症 OR 閉鎖	NA	空腸裂孔
HP:0005236	Chronic calcifying pancreatitis	慢性石灰化性膵炎	慢性 OR 慢性的 OR 慢性型|膵炎 OR 膵臓炎	NA	慢性石灰化膵炎
HP:0005237	Degenerative liver disease	変性肝疾患	変性 OR 退行性|肝疾患	NA	変性肝疾患
HP:0005238	Discrete intestinal polyps	個々の腸ポリープ	別々 OR 分離 OR 分散|腸 OR 腸管 OR 腸管内 OR 消化器系	NA	離散腸ポリープ
HP:0005240	Esophageal obstruction	食道閉塞	食道閉塞症 OR 食道閉塞	NA	食道閉塞
HP:0005241	Total intestinal aganglionosis	全腸無神経節症	総量 OR 全体 OR 総 OR 全 OR 完全 OR 集計|腸 OR 腸管 OR 腸管内 OR 消化器系|無神経節症 OR 神経節欠損	NA	総腸アングリオンオノシス
HP:0005242	Extrahepatic biliary duct atresia	肝外胆管閉鎖	肝臓外 OR 肝外|胆汁 OR 胆汁性|管 OR 導管|閉鎖症 OR 閉鎖	NA	肝外胆道閉鎖症
HP:0005243	Partial abdominal muscle agenesis	部分的腹筋無発生	部分的 OR 部分|腹筋|非形成 OR 無形成 OR 欠損 OR 発育不全	NA	部分腹部筋肉無形成症
HP:0005244	Gastrointestinal infarctions	胃腸梗塞	胃腸 OR 胃腸管 OR 胃腸管系 OR 消化管 OR 消化器 OR 消化器系|梗塞	NA	消化器梗塞
HP:0005245	Intestinal hypoplasia	腸低形成	腸 OR 腸管 OR 腸管内 OR 消化器系|発育不全 OR 形成不全 OR 低形成	NA	腸の形成不全
HP:0005246	Giant hypertrophic gastritis	巨大肥厚性胃炎	巨大|肥厚性胃炎	NA	巨大肥大性胃炎
HP:0005247	Hypoplasia of the abdominal wall musculature	腹壁筋低形成	発育不全 OR 形成不全 OR 低形成|腹壁|筋系	NA	腹壁筋層の形成不全
HP:0005248	Intrahepatic biliary atresia	肝内胆管閉鎖	肝内 OR 肝臓内|胆道閉鎖	NA	肝内胆道閉鎖症
HP:0005249	Functional intestinal obstruction	機能的腸閉塞	機能的 OR 機能性 OR 機能 OR 機能上 OR 官能基|腸閉塞 OR 腸閉塞症 OR 腸管閉塞	腸閉塞	機能性腸閉塞
HP:0005250	High intestinal obstruction	高位腸閉塞	高い OR 高度|腸閉塞 OR 腸閉塞症 OR 腸管閉塞	腸閉塞	高腸閉塞
HP:0005253	Increased anterioposterior diameter of thorax	胸郭前後径増加	直径 OR 径|胸部	NA	胸郭の前後前後径の増加
HP:0005254	Unilateral chest hypoplasia	片側性胸郭低形成	一側性 OR 一側 OR 片側性 OR 片側|胸部 OR 胸|発育不全 OR 形成不全 OR 低形成	NA	片側胸部形成不全
HP:0005255	Absence of pectoralis minor muscle	小胸筋の異常	非存在 OR 欠如 OR 欠くこと OR ないこと OR 欠神 OR 欠損症|小胸筋|筋肉	NA	胸筋不在の筋肉の欠如
HP:0005256	Unilateral absence of pectoralis major muscle	片側性大胸筋欠損	一側性 OR 一側 OR 片側性 OR 片側|非存在 OR 欠如 OR 欠くこと OR ないこと OR 欠神 OR 欠損症|主要 OR 主 OR 専攻 OR メジャー|筋肉	NA	胸筋主要筋肉の一方的な欠如
HP:0005257	Thoracic hypoplasia	胸郭低形成	胸部 OR 胸郭 OR 胸腔 OR 胸郭系 OR 胸椎 OR 胸髄 OR 胸|発育不全 OR 形成不全 OR 低形成	NA	胸部低形成
HP:0005258	Pectoral muscle hypoplasia/aplasia	胸筋低形成/無形成	胸筋|発育不全 OR 形成不全 OR 低形成|形成不全 OR 無形成	筋肉の形成不全	胸筋形成不全/形成不全
HP:0005259	Abnormal facility in opposing the shoulders	肩を対合できる異常な能力	異常 OR 異常性|施設 OR 設備 OR 能力|インジウム|肩 OR 肩部	NA	肩に対抗する異常な施設
HP:0005261	Joint hemorrhage	関節出血	関節 OR 結合部 OR ジョイント OR 継手 OR 繋ぐ OR 共同 OR 連合|出血	出血	関節出血
HP:0005262	Abnormality of the synovia	滑膜の異常	異常 OR 異常性 OR 奇形|滑膜 OR 滑液	NA	滑膜の異常
HP:0005263	Gastritis	胃炎	胃炎	NA	胃炎
HP:0005264	Abnormality of the gallbladder	胆嚢の異常	異常 OR 異常性 OR 奇形|胆嚢 OR 胆のう	NA	胆嚢の異常
HP:0005265	Abnormality of the jejunum	空腸の異常	異常 OR 異常性 OR 奇形|空腸	NA	空腸の異常
HP:0005266	Intestinal polyp	腸ポリープ	腸ポリープ OR 腸管ポリープ OR 小腸ポリープ	NA	腸ポリープ
HP:0005267	Premature delivery because of cervical insufficiency or membrane fragility	子宮頸部不全または膜脆弱性による早産	早期分娩 OR 未熟分娩 OR 早産|理由 OR わけ OR だから|頸部 OR 頚部 OR 頸椎 OR 頚椎 OR 頸髄 OR 頚髄 OR 頸 OR 頚 OR 子宮頸部 OR 子宮頚部|不全 OR 不全症 OR 機能不全 OR 機能不全症 OR 不足 OR 不十分 OR 弁閉鎖不全 OR 弁閉鎖不全症|オッズ比|膜 OR メンブラン|脆弱性	NA	子宮頸部不全または膜の脆弱性による早産
HP:0005268	Spontaneous abortion	自然流産	自然流産 OR 流産	NA	自発的中絶
HP:0005272	Prominent nasolabial fold	目立つ鼻唇ヒダ	卓越 OR 突出 OR 顕著|鼻唇溝 OR ほうれい線	NA	顕著な鼻唇麻痺
HP:0005273	Absent nasal septal cartilage	鼻中隔軟骨欠損	非存在 OR 欠く OR 欠席|鼻 OR 経鼻|中隔|軟骨	NA	鼻中隔軟​​骨がない
HP:0005274	Prominent nasal tip	目立つ鼻尖	卓越 OR 突出 OR 顕著|鼻尖	NA	著名な鼻の先端
HP:0005275	Cartilaginous ossification of nose	鼻軟骨の骨化	軟骨 OR 軟骨性|骨形成 OR 骨化 OR 骨化症|鼻	NA	軟骨軟化鼻
HP:0005278	Hypoplastic nasal tip	鼻尖低形成	低形成 OR 再生不良性|鼻尖	NA	NA
HP:0005280	Depressed nasal bridge	落ちくぼんだ鼻梁	鼻 OR 経鼻|橋 OR ブリッジ OR 橋義歯 OR 架橋	NA	うつ病鼻橋
HP:0005281	Hypoplastic nasal bridge	鼻梁低形成	低形成 OR 再生不良性|鼻 OR 経鼻|橋 OR ブリッジ OR 橋義歯 OR 架橋	NA	Hypoplastic鼻橋
HP:0005285	Absent nasal bridge	鼻梁欠損	非存在 OR 欠く OR 欠席|鼻 OR 経鼻|橋 OR ブリッジ OR 橋義歯 OR 架橋	NA	鼻橋がない
HP:0005288	Abnormality of the nares	鼻孔の異常	異常 OR 異常性 OR 奇形|鼻孔	NA	鼻孔の異常
HP:0005289	Abnormality of the nasolabial region	鼻唇領域の異常	異常 OR 異常性 OR 奇形|鼻唇|領域 OR 区域 OR 部分 OR 地域 OR 地方	NA	鼻唇領域の異常
HP:0005290	Internal carotid artery hypoplasia	内頚動脈低形成	内頸動脈 OR 内頚動脈|発育不全 OR 形成不全 OR 低形成	NA	内頸動脈低形成
HP:0005291	Inflammatory arteriopathy	炎症性血管症	炎症性 OR 炎症 OR 起炎性|動脈症 OR 動脈疾患	NA	炎症性動脈炎
HP:0005292	Intimal thickening in the coronary arteries	冠状動脈の内膜肥厚	内膜肥厚|インジウム|冠血管 OR 冠状動脈	NA	冠状動脈における内膜肥厚
HP:0005293	Venous insufficiency	静脈不全	静脈不全 OR 静脈不全症	NA	静脈不全
HP:0005294	Arterial dissection	動脈解離	動脈切開 OR 動脈切除	NA	動脈解離
HP:0005295	Pseudocoarctation of the aorta	偽大動脈縮窄	大動脈	NA	大動脈の偽凝固
HP:0005296	obsolete Occlusive vascular disease	閉塞性血管病	閉塞性|血管病 OR 血管疾患 OR 血管性疾患 OR 血管障害	NA	旧式の閉塞性血管疾患
HP:0005297	Premature occlusive vascular disease	早発性閉塞性血管病	早発 OR 早発性 OR 早熟性 OR 成熟前 OR 未熟 OR 中途|閉塞性|血管病 OR 血管疾患 OR 血管性疾患 OR 血管障害	NA	早期閉塞性血管疾患
HP:0005298	Atrioventricular canal defect with right ventricle aorta and pulmonary atresia	右室大動脈と肺動脈弁閉鎖を伴う房室管奇形	共通房室弁口 OR 房室管|欠損 OR 欠損症 OR 異常 OR 欠陥 OR 欠点|右心室 OR 右室|大動脈|肺動脈閉鎖 OR 肺動脈閉鎖症	NA	右心室大動脈および肺閉鎖による房室結石欠損
HP:0005299	obsolete Premature peripheral vascular disease	早発性末梢血管病	早発 OR 早発性 OR 早熟性 OR 成熟前 OR 未熟 OR 中途|末梢血管疾患 OR 末梢血行障害	NA	旧式の末梢血管疾患
HP:0005300	Nodular inflammatory vasculitis	結節性炎症性血管炎	結節状 OR 結節性 OR 小結節 OR 結節型|炎症性 OR 炎症 OR 起炎性|血管炎	血管炎	結節性炎症性血管炎
HP:0005301	Persistent left superior vena cava	持続性左上大静脈	左上大静脈遺残	NA	持続性左上大静脈
HP:0005302	Carotid artery tortuosity	頚動脈蛇行	頸動脈 OR 頚動脈|蛇行 OR ねじれ	NA	頸動脈の蛇行
HP:0005303	Aortic arch calcification	大動脈弓石灰化	大動脈弓 OR 動脈弓|石灰化 OR カルシウム沈着	NA	大動脈弓石灰化
HP:0005304	Hypoplastic pulmonary veins	肺静脈	低形成 OR 再生不良性|肺 OR 肺性	NA	NA
HP:0005305	Cerebral venous thrombosis	大脳静脈血栓症	大脳 OR 大脳性 OR 脳性 OR 脳|静脈血栓症 OR 静脈血栓	血栓症	脳静脈血栓症
HP:0005306	Capillary hemangiomas	毛細血管血管腫	毛細血管腫	血管腫	毛細血管腫
HP:0005307	Postural hypotension with compensatory tachycardia	代償性頻拍を伴う姿勢性低血圧	体位性低血圧|代償性 OR 代償期 OR 代償的|頻拍 OR 頻脈 OR 頻拍症 OR 頻脈症	低血圧	代償性頻脈を伴う姿勢性低血圧
HP:0005308	Pulmonary artery vasoconstriction	肺動脈血管収縮	肺動脈|血管収縮 OR 血管収縮作用 OR 血管狭窄	NA	肺動脈血管収縮
HP:0005309	obsolete Peripheral vascular insufficiency	末梢血管不全	末梢性 OR 末梢 OR 末梢神経性 OR 末梢神経 OR 周辺性 OR 辺縁 OR 周辺|血行障害 OR 血流障害 OR 血行不全	NA	廃止末梢血管機能不全
HP:0005310	Large vessel vasculitis	大血管血管炎	大きい OR 大型 OR 多い|血管 OR 導管 OR 道管 OR 容器|血管炎	血管炎	大血管血管炎
HP:0005311	Agenesis of pulmonary vessels	肺血管無発生	非形成 OR 無形成 OR 欠損 OR 発育不全|肺 OR 肺性	NA	肺血管の発生
HP:0005312	Pulmonary aterial intimal fibrosis	肺動脈内膜線維症	肺 OR 肺性|内膜|線維症	線維症	肺動脈内膜線維症
HP:0005313	Arterial fibromuscular dysplasia	動脈瘤線維筋異形成	動脈性 OR 動脈|線維筋性異形成	NA	動脈線維性異形成
HP:0005314	Anomalous branches of internal carotid artery	内頚動脈分枝奇形	異常 OR 異例 OR 変則的|内頸動脈 OR 内頚動脈	NA	内頸動脈の異常分枝
HP:0005315	Peripheral artery occlusive disease	閉塞性動脈疾患	閉塞性動脈疾患	NA	末梢動脈閉塞性疾患
HP:0005316	Peripheral pulmonary vessel aplasia	末梢肺血管無形成	末梢性 OR 末梢 OR 末梢神経性 OR 末梢神経 OR 周辺性 OR 辺縁 OR 周辺|肺血管|形成不全 OR 無形成	NA	末梢肺血管形成術
HP:0005317	Increased pulmonary vascular resistance	肺血管抵抗の増加	肺血管抵抗 OR 肺循環抵抗	肺血管抵抗の増加	増加した肺血管抵抗性
HP:0005318	Cerebral vasculitis	大脳血管炎	脳血管炎	血管炎	大脳血管炎
HP:0005320	Lack of facial subcutaneous fat	顔面皮下脂肪欠乏	欠乏 OR 不足 OR 欠如 OR 欠乏 OR 欠く|顔面 OR 顔|皮下脂肪	NA	顔面皮下脂肪の欠如
HP:0005321	Mandibulofacial dysostosis	下顎顔面異骨症	下顎顔面形成異常 OR 下顎顔面異骨症 OR 下顎顔面骨形成不全症	NA	下顎顔面びそう症
HP:0005322	Prominent nasal septum	目立つ鼻中隔	卓越 OR 突出 OR 顕著|鼻中隔	NA	著名な鼻中隔
HP:0005323	Hemifacial hypertrophy	片側顔面肥大	片側顔面|肥大 OR 肥厚 OR 肥大化	NA	NA
HP:0005324	Disturbance of facial expression	顔表情障害	妨害 OR 障害 OR 不安 OR 撹乱|表情	NA	表情の外乱
HP:0005325	Extension of hair growth on temples to lateral eyebrow	こめかみ毛髪の外側眉毛への伸長	伸展 OR 伸び OR 延長 OR 拡張 OR 拡大 OR 伸張|発毛|寺院 OR こめかみ OR 側頭|外側 OR 側方 OR 側面 OR 側 OR 外側性 OR ラテラル|眉	NA	テンプルから眉毛への発毛の延長
HP:0005326	Hypoplastic philtrum	人中低形成	低形成 OR 再生不良性|人中	NA	NA
HP:0005327	Loss of facial expression	顔面表情喪失	損失 OR 減少|表情	NA	表情の喪失
HP:0005328	Progeroid facial appearance	プロゲリア様顔貌	早老性|顔面 OR 顔|出現 OR 見かけ OR 形 OR 様子 OR 外観 OR 外見	NA	ざらざら顔の外観
HP:0005329	Fixed facial expression	顔面表情固定	固定 OR 定型的|表情	NA	固定された表情
HP:0005332	Recurrent mandibular subluxations	反復性下顎亜脱臼	反復性 OR 再発性 OR 回帰性 OR 回帰 OR 反回性|下顎 OR 下顎骨|亜脱臼	NA	再発下顎亜脱臼症
HP:0005335	Sleepy facial expression	眠い顔面表情	眠い|表情	NA	眠そうな表情
HP:0005336	Forehead hyperpigmentation	額高色素	前頭|色素増加症	色素沈着過剰	額頭色素沈着
HP:0005338	Sparse lateral eyebrow	疎な外側眉毛	まばら OR 希薄 OR 低密度|外側 OR 側方 OR 側面 OR 側 OR 外側性 OR ラテラル|眉	NA	まばらな側方眉毛
HP:0005339	Abnormality of complement system	補体系の異常	異常 OR 異常性 OR 奇形|補体系	NA	補体系の異常
HP:0005340	Spastic/hyperactive bladder	痙性/過活動性膀胱	痙性 OR 痙直 OR 痙攣性 OR けいれん性 OR 痙縮性|活動亢進 OR 機能亢進性 OR 機能亢進|膀胱	NA	痙攣/過活動膀胱
HP:0005341	Autonomic bladder dysfunction	自律神経性膀胱機能障害	自律神経性 OR 自律性|膀胱機能障害	NA	自律神経膀胱機能不全
HP:0005343	Hypoplasia of the bladder	膀胱低形成	発育不全 OR 形成不全 OR 低形成|膀胱	NA	膀胱の過形成
HP:0005344	Abnormality of the carotid arteries	頸動脈の異常	異常 OR 異常性 OR 奇形|頸動脈 OR 頚動脈	NA	頸動脈の異常
HP:0005345	Abnormality of the vena cava	大静脈の異常	異常 OR 異常性 OR 奇形|大静脈	NA	大静脈の異常
HP:0005346	Abnormal facial expression	異常な表情	異常 OR 異常性|表情	NA	異常な表情
HP:0005347	Cartilaginous trachea	軟骨性気管	軟骨 OR 軟骨性|気管	NA	軟骨性気管
HP:0005348	Inspiratory stridor	吸気性喘鳴	吸気性 OR 吸息|喘鳴 OR 喘鳴音 OR 吸気性喘鳴 OR 狭窄音 OR 上気道性喘鳴 OR 喘音	NA	吸い込み騒動
HP:0005349	Hypoplasia of the epiglottis	低形成 of the 喉頭蓋	発育不全 OR 形成不全 OR 低形成|喉頭蓋	NA	喉頭蓋の過形成
HP:0005352	Severe T-cell immunodeficiency	重症 T-細胞免疫不全	激しい OR 苛酷 OR 重症 OR 重篤 OR 重度 OR 重症型|免疫不全 OR 免疫不全症 OR 免疫不全状態	免疫不全	重度のT細胞免疫不全
HP:0005353	Susceptibility to herpesvirus	ヘルペスウイルスへの感受性	感受性 OR 易罹患性 OR 敏感性 OR 罹患率 OR 感受率 OR 磁化率|ヘルペスウイルス OR ヘルペスウイルス属	NA	ヘルペスウイルスに対する感受性
HP:0005354	Absent cellular immunity	細胞免疫の欠損	非存在 OR 欠く OR 欠席|細胞性免疫 OR 細胞免疫	NA	細胞性免疫がない
HP:0005356	Decreased serum complement factor I	血清補体 factor I 減少	血清|補体I因子	NA	減少した血清補体I
HP:0005357	Defective B cell differentiation	B 細胞分化障害	欠損 OR 不完全 OR 欠く OR 欠陥|B細胞 OR 骨髄由来リンパ球 OR B細胞性|分化	NA	欠損B細胞分化
HP:0005359	Aplasia of the thymus	胸腺無形成	形成不全 OR 無形成|胸腺	NA	胸腺の形成不全
HP:0005360	Susceptibility to chickenpox	水痘への感受性	感受性 OR 易罹患性 OR 敏感性 OR 罹患率 OR 感受率 OR 磁化率|水痘	NA	水痘に対する感受性
HP:0005363	Partial humoral immunodeficiency	部分的駅制免疫不全	部分的 OR 部分|体液性 OR 液性|免疫不全 OR 免疫不全症 OR 免疫不全状態	免疫不全	部分体液性免疫不全
HP:0005364	Severe viral infections	重症ウイルス感染症	激しい OR 苛酷 OR 重症 OR 重篤 OR 重度 OR 重症型|ウイルス性 OR ウイルス	ウィルス性の	重度のウイルス感染
HP:0005365	Severe B lymphocytopenia	重症 B リンパ球減少症	激しい OR 苛酷 OR 重症 OR 重篤 OR 重度 OR 重症型|ホウ素 OR アスパラギンまたはアスパラギン酸|リンパ球減少症	NA	重症Bリンパ球減少症
HP:0005366	Recurrent streptococcus pneumoniae infections	反復性ブドウ球菌感染症	反復性 OR 再発性 OR 回帰性 OR 回帰 OR 反回性|ニューモニエ|感染 OR 伝染 OR 感染症	NA	再発性連鎖球菌ニューモニエ感染症
HP:0005368	Abnormality of humoral immunity	液性免疫の異常	異常 OR 異常性 OR 奇形|液性免疫	NA	体液性免疫の異常
HP:0005369	Decreased serum complement factor H	血清補体 factor H減少	血清|補体H因子	NA	血清補体因子Hの減少
HP:0005372	Abnormality of B cell physiology	B 細胞生理の異常	異常 OR 異常性 OR 奇形|B細胞 OR 骨髄由来リンパ球 OR B細胞性|生理学 OR 生理 OR 生理機能	生理	B細胞生理学の異常
HP:0005374	Cellular immunodeficiency	細胞免疫不全	細胞 OR 細胞性|免疫不全 OR 免疫不全症 OR 免疫不全状態	免疫不全	細胞性免疫不全
HP:0005375	Partial cellular immunodeficiency	部分的細胞免疫不全	部分的 OR 部分|細胞 OR 細胞性|免疫不全 OR 免疫不全症 OR 免疫不全状態	免疫不全	部分細胞性免疫不全
HP:0005376	Recurrent Haemophilus influenzae infections	反復性インフルエンザ菌感染症	反復性 OR 再発性 OR 回帰性 OR 回帰 OR 反回性|感染 OR 伝染 OR 感染症	NA	再発性インフルエンザ菌（Haemophilus influenzae）感染
